transaction_id,user_id,timestamp,amount,merchant,location,device_id,is_fraud,flagged_fraud
1afd943c-3c92-41ab-8bac-c3c6bb8ec1cb,0963c291,2025-02-12 03:21:02,61.67,Marshall Group,Carrieview,3d6d19,0,0
d20eac17-4e20-4d1a-9983-36e375d66ed4,26fa466b,2024-07-13 18:52:56,107.25,Taylor and Sons,Lake Toni,c927fc,0,0
5d1c1906-1090-4c9d-ab31-71dcfa549893,b90db373,2024-10-31 04:44:02,241.28,Myers-Booth,East Rodney,5812d2,0,0
7e6ae55c-502c-46f1-864d-10e38e738520,c51e21bd,2025-02-18 05:23:37,15.39,Estrada-Ramirez,Cabreramouth,792e5d,0,0
29fb832c-cbe6-4571-b622-e18ee83bcc84,a05a53c4,2024-10-02 14:25:38,407.25,Watkins PLC,South Cynthia,40b436,0,0
c997f2fa-997d-4d9a-9d55-4b7d3bad3a0d,c92c2f78,2025-01-30 03:44:53,22.87,"Parker, Ruiz and Padilla",North Lisafort,0e9271,0,0
bca6a6b0-93b0-427e-a154-7769f43dd740,1987e27b,2024-11-12 14:59:04,225.19,Perry Ltd,Paulburgh,f6cfdf,0,0
b6646199-ed25-459e-8f89-37fa753e9662,b28935e7,2024-08-24 20:47:35,134.12,Adams and Sons,Alexanderport,b372ec,0,0
8dda4ff2-b27b-4bb4-a8c6-90b230a2cee8,720f2288,2024-05-01 07:25:18,2.21,"Martinez, Rose and Carter",Coryfurt,520981,0,0
dfb68a5f-bb81-41f0-bbc4-d138ec737598,dce6ea64,2024-06-17 08:48:20,11.13,"Frazier, Atkinson and Cook",North Nicoleport,8a7898,0,0
904ada37-5f44-4716-b6e5-dd9a315007d2,1ca691e1,2025-02-14 03:51:53,248.21,"Olson, Molina and Romero",East Rhondafurt,c05220,0,0
694d7b00-8d38-4327-883f-13c601b158e9,6e6aa3ec,2025-04-12 13:00:55,248.27,Rodriguez LLC,Port Jacquelineland,d60b79,0,0
956abfdf-bf4e-4e46-9204-79cedba0c89e,f11b9c1b,2024-07-19 21:39:44,52.26,Richardson LLC,South Kristineport,1478c1,0,0
6e4ff4a4-19cb-44c8-9b45-03bce892464d,d351df5f,2024-12-02 22:52:53,106.01,Heath-Smith,New Alexaberg,6cb29b,0,0
1a5165ca-3c7c-4d85-a5cf-0041d0a643fe,676a504c,2024-11-06 07:31:51,84.0,Phillips-Myers,Port Markhaven,293086,0,0
fb481ded-0f03-4337-b9f6-143bb2383056,ef252aa8,2024-12-03 14:14:42,7.72,"Hill, Forbes and Rivera",Christopherfort,196390,0,0
168885c2-8814-4bde-98db-f732dde4d194,05c208e0,2024-09-21 07:12:43,141.51,"Collins, Pena and King",Paulmouth,20c1e9,0,0
afcfea4d-627e-41e1-af35-fbc0e1057ec8,cb3ada7f,2025-01-23 15:42:14,53.21,"Warren, Marks and Medina",Randychester,ffefd3,0,0
2a35ce30-303c-404b-8007-93365bf7dda1,7a5653b3,2024-12-17 03:43:52,10.13,"Oneal, Deleon and Schmidt",New Erin,b47827,0,0
3c0a584e-a7cd-43cb-abda-06b220d2b528,a1ab975e,2024-10-09 15:56:29,153.65,"Campos, Scott and Kim",Port Josephberg,55fdb0,0,0
6d98567e-cb8f-4981-b6d6-682f6248953e,f0dac80a,2024-11-16 23:04:23,194.0,"Boyle, Campbell and Reynolds",North Jeanette,33eac0,0,0
0c880714-8372-47e0-a570-46ea5b11f51f,7f5085e7,2025-03-27 04:19:01,223.08,Erickson-Diaz,Port Wendy,a23d00,0,0
db55daf5-2dd4-450c-86aa-7991dd8cf1ca,cf97b941,2024-09-14 18:29:41,78.13,"Williams, Moore and Kerr",West Mikayla,1fb4e0,0,0
b1b9fd9d-db58-4dd9-a0f3-6e9238ec71aa,1b0e93e1,2024-12-30 23:34:46,123.18,"Mills, Atkinson and Chavez",Meganton,839a8c,0,0
2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,198493ce,2024-05-18 15:41:23,4.39,Smith and Sons,South Andrew,412c8c,0,0
7d23d479-9549-4a82-b787-ef8d3495311e,39ef20ea,2025-03-11 11:35:50,21.82,Martinez-Le,North Leah,171597,0,0
09572517-18f2-4999-9410-8438f82e5e1b,d516f81c,2024-09-22 15:39:29,404.5,Hebert-Haynes,Wilsontown,027318,0,0
76733597-75cf-4755-bdaf-76e7e115d52b,d0d0d99d,2024-05-08 10:06:28,198.29,Welch PLC,East Deniseton,910e94,0,0
74300ccc-03fd-4d08-8b73-361fccbeb6db,d298404d,2025-01-16 06:53:22,57.68,Weeks-Eaton,Jonathanport,becb97,1,0
339b77a8-4b1f-4d7b-8977-c513752a7d25,7bb8373c,2024-09-20 05:16:26,102.53,Allen Group,West Ronaldborough,22842d,0,0
e2ed8686-b334-42cb-9a3f-0ad169a9aff9,676cf539,2024-05-07 17:55:41,151.19,Parsons-Costa,New Scottview,a5fa6d,1,0
c521ff2e-f9cc-43ed-a8b4-5c6afee543b3,c002c7fc,2024-10-02 00:55:44,3.09,Martin PLC,Trujilloville,7e1433,0,0
cb35097a-e5dd-48f1-88a7-38ab0df83e12,9fc08086,2025-01-10 05:55:42,202.37,Romero-Snyder,Port Michaelhaven,cbd8ff,0,0
3d8925a9-25d2-47d0-b665-87075d411ac5,a7f3cf5c,2025-03-26 05:41:32,70.42,"Watkins, Green and Lee",South Edwin,1cbd17,1,0
b864a47b-a434-47fb-8182-978288eae7d4,5f0b5135,2024-11-21 10:25:19,20.93,"Lynch, Rodriguez and Horn",New Mistychester,b34559,0,0
b63fa809-ee4d-4dec-bd47-288513f0e33f,3e372c8d,2025-02-01 22:00:57,45.85,Ward-Wells,Hunterton,aae8de,0,0
493e904d-30ec-4796-a59b-457fc0d7ac73,c1b156bd,2025-03-30 19:39:32,21.45,"Patton, Lee and Rhodes",Hoodborough,6a5fc0,0,0
2320de16-15ac-40e4-a2c2-3308fd7ee75c,40328c40,2024-07-10 21:07:24,42.47,"Crawford, Rodgers and Daniels",Wilsonside,6f4a83,0,0
f35757c5-7836-4477-9b39-455032103c49,40fea948,2025-04-09 05:50:47,34.29,Mcguire Ltd,Lake Jessica,b72198,1,0
11a72609-5edd-4bbf-a959-76636daa2e68,187666ec,2024-12-05 12:58:21,264.88,Hughes Ltd,North Elizabethhaven,e327e4,1,0
573bfc17-2167-435e-8e73-34f233932b6c,282fbcce,2024-08-11 09:43:23,128.7,"Harris, Murray and Miller",Charleshaven,b930b1,0,0
6334fa2a-8b4b-47e7-a451-5ae01754bf08,dc406c3b,2024-06-25 12:13:52,40.24,Mora Inc,Powellview,0345a9,0,0
82dc4c8e-36b5-429a-acf5-e81e71316269,1eb46d3b,2024-10-27 00:26:55,123.28,Parker Ltd,Wisebury,f81c7f,0,0
c3101e2e-7107-414f-b54a-31ba4ac8927e,89d5e178,2024-06-19 04:38:45,50.21,"Romero, Willis and Khan",East Stephenbury,8a5744,0,0
c02627d1-fbd1-40c0-9bfe-679afbcbd6ec,9d30b0f7,2024-12-18 00:54:23,64.65,"Ford, Stevens and Sharp",Tanyatown,192672,0,0
706ad042-ae6b-4455-9cdd-d7c2d25a0b3f,363dda7c,2024-07-07 02:48:35,91.77,Smith-Patel,West Kathleen,c58cd7,0,0
21d8b96a-62ad-4157-a0d2-759a3ad51382,dcd1ad00,2024-07-04 11:01:58,17.45,Bonilla-Scott,East Jenny,120f70,0,0
54ce26be-c8cc-42c2-a518-a4186f14b3f6,7a0430c4,2024-05-01 11:45:02,29.55,Harmon Ltd,Davisstad,206206,0,0
e6b9d31a-361f-4d90-bad1-fa330ae4ac11,4083dcf3,2024-06-15 09:10:15,11.24,Schultz-Davis,Bakerville,e6fb2b,1,0
13ed280a-d5e1-4d1f-a5f2-2dfba741104b,4a9b0dc7,2024-10-28 03:53:31,219.76,"Franklin, Gray and Wilson",Waltersburgh,21fbf2,0,0
0ffa2366-4b4f-4faf-9a3d-c78020a77d78,43d10cf2,2025-02-07 00:25:53,56.85,Foster Inc,Davidfurt,bdfa6b,0,0
b0736dd1-f443-464c-a269-9a4400d8c046,80851d53,2024-08-27 18:43:56,58.96,King LLC,Millerfurt,ee522a,0,0
e0864418-7f3e-459b-9638-613769f35b2d,ab16b1fd,2024-09-29 18:08:44,161.87,"Martinez, Hartman and Parsons",Lake Ashley,ee23d8,0,0
9f8c2c51-9f39-46a5-8d81-31f52719bfdb,f7b8a5e4,2024-12-26 11:26:50,61.11,"Chapman, Anderson and Cruz",New Brandonborough,a07fc2,0,0
4be318a8-0b39-4ccf-bc9f-3bc37210045a,6577e64d,2024-06-16 05:28:49,332.5,Johnson-Stone,New Donaldbury,e4c719,0,0
aa528f85-01d9-4b33-b488-e328c075e119,518ba376,2024-10-24 14:39:34,136.62,Lozano Group,Wandaborough,b77b7d,0,0
ec95ccf1-a679-4ab0-b129-e2f6e06ca678,6b1b8c03,2024-09-25 08:28:46,166.29,Andrews-Bautista,Lake Ryan,d6e38a,0,0
aca58d95-915a-4c30-8b86-b5a1ca6fbff8,f75ef2cf,2024-05-18 15:49:49,93.61,Wolf PLC,Cantufurt,f2f578,0,0
6f887f28-3e49-4d09-9b19-d8b8d8302081,fc00814b,2025-01-21 16:24:26,22.21,Mclean-Alexander,North Mariatown,84b6d3,0,0
76f2dbfe-cd29-436f-a222-82e174daaebf,7f297630,2024-10-02 03:45:17,227.03,"Carr, Anderson and Carter",North Thomas,afce14,0,0
0a3e4918-6e4f-4ea3-b0ad-16f7db1fb4d4,55b2f82a,2024-09-06 16:07:29,76.56,Tanner-Moore,Katherinefurt,d8e30d,0,0
9d1c0838-edc8-4ca8-a3bc-d6f3b18d2c8c,0a14e77e,2024-11-04 23:36:21,197.93,"Woods, Norton and Smith",Smithtown,f710a7,0,0
6e89a7a8-b68d-4037-98fe-3fb8a1628abf,2057111f,2025-02-23 16:50:35,46.81,Larsen-Hopkins,Port Rachelchester,8d3ab4,0,0
6b790d01-3cf8-4d20-bbad-793f87a1ec02,ac8d8f32,2024-04-20 14:58:47,21.43,Kirby-Russell,Port Rachaelhaven,7c5aa5,0,0
9c03d65c-ed8a-428c-b756-999b251adf0e,c27eb09a,2024-06-15 22:10:28,5.51,Smith-Carter,South Craig,00d0ea,0,0
01d74256-3860-4ab6-96a4-02f23ae8cc93,44cca057,2025-04-18 12:22:25,14.78,May Ltd,West James,dad957,0,0
ba303cce-3590-47e0-bd2e-7d9ee2c6093e,a54720e0,2024-08-14 10:28:40,6.87,"Stokes, Barnes and Davis",North Bethany,6c3a62,0,0
c921057c-3f05-457c-902e-d818013ca998,7fb63b12,2024-10-02 16:34:30,115.98,"Massey, Fields and Thomas",Jessicastad,6b50f4,0,0
6b52f93c-2321-464e-a20d-4a1f479f6628,c8169e32,2024-12-19 10:32:57,80.53,"Stokes, Contreras and Fisher",Daniellebury,4866fa,0,0
2dc09158-7b83-41cf-8ebc-6d7ec8a65b85,d5b5984b,2025-03-20 18:41:05,65.12,Mann Group,New Aaron,680cdc,0,0
6c21835d-d8e8-497c-a0a2-59014932936e,95e2f91b,2024-08-14 21:23:49,129.56,Norris Inc,New Elizabeth,55531a,0,0
0cf697a5-7603-436c-b139-4e3c0aee2557,b0427c62,2024-10-09 17:47:26,5.1,Reynolds-Hall,West Kennethville,8148b6,0,0
7b7ce7cc-f950-47fa-a8b5-8db58c466308,ee3ada8b,2024-07-30 12:11:32,82.39,Robinson PLC,Powerschester,27d49c,0,0
160a3a13-30df-450c-89e0-8b89ca3e3238,130f0872,2024-12-14 01:44:32,67.95,Hernandez-Hamilton,Sotoport,a49842,0,0
fa34d2e8-dd3f-4d7e-a508-dc9513a4a492,05d0f23a,2025-02-13 08:58:34,79.52,"Cameron, Cannon and Ray",West Josephport,c59737,0,0
b506c24d-8fff-49f7-b485-0fcd2f3b2b18,f1f58294,2024-12-31 16:36:25,9.8,Evans Ltd,Stephaniechester,8e820e,0,0
3810ae66-5a31-44cc-8d4b-69a99b689c88,79ba19db,2025-03-16 11:52:23,75.88,Moore Ltd,Patrickside,83de43,0,0
802b1bf4-b8ff-415c-9727-20fa73a27c7b,d173bd6d,2025-03-04 14:44:37,215.24,Graham-Andrews,Lake Lindatown,c4b37c,0,0
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,f8205c5f,2025-02-20 06:12:02,1.58,"Norris, Harper and Bradley",Pearsonland,51a08e,0,0
84f16d9d-af8f-4cf0-851a-9ec71cdde8ca,6b766741,2024-06-11 07:41:40,141.03,Montes-Malone,Annettebury,7340ba,0,0
a8049463-0d36-45e4-92a6-f3e62b48c6e6,9e9a1e40,2024-10-21 04:45:15,60.33,Mccullough Group,Rebeccafurt,e8eef5,0,0
be153187-b783-41d5-9264-04b923f47a55,8aad970f,2024-12-10 14:01:07,373.03,Jenkins-Thomas,New Amandastad,8eccfa,0,0
1a9b0d42-154f-437d-befa-c198c3d6cd54,46cbeb60,2024-09-09 19:53:51,18.37,Andrade Ltd,Robertsview,d16a77,0,0
ba0371f9-90ed-41d3-af44-4cf56f089155,99786dc1,2024-05-11 12:11:09,208.98,"Moon, Adams and Rodriguez",Alejandrofurt,f539dc,0,0
0b6c03c8-721e-4419-afc3-e6495e911b91,53cdc93f,2024-09-29 01:34:26,194.96,Miller-Baker,Adamsside,a52328,0,0
d926fe41-b36d-4121-8ba6-fe0995ea6825,58d0202b,2024-12-15 09:53:51,1.13,Thompson Group,Reedside,53d7bd,0,0
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,9053317b,2025-01-24 01:35:39,284.19,"Chase, Stanley and Mcintosh",Katrinaburgh,c5b398,0,0
21986e3c-d19f-4f31-9dd7-3f1f138ef8cc,9c4cc0fd,2025-01-16 19:41:08,40.38,Craig Group,Mitchellburgh,676a10,0,0
7e808d05-ac71-4531-93c7-24e8742632d7,d46a1235,2024-09-30 19:42:58,111.66,Robinson Ltd,Chaneybury,30d8c5,0,0
4f3e2a2c-ded6-4d2a-842d-5f032482e8d1,36c84263,2024-07-10 19:54:14,272.27,"Copeland, Hobbs and Roberts",East Benjamin,68c9d1,0,0
e8fe6095-2cb3-4e23-9a94-0c6c1c8e806b,323415b1,2024-07-30 12:17:38,14.19,Jarvis-Yates,East Terri,452f4f,0,0
a5b09024-a12a-4119-86fb-bcdb7ecd7062,33ca11ee,2024-05-04 20:38:51,77.08,Stevenson-Ortiz,North Allenfurt,81a50d,1,0
000cd21a-65a7-4a30-b5b7-0dd9728f5897,c3f67602,2025-01-19 15:32:03,0.92,Williams and Sons,New Tanyaton,cdba1a,1,0
c04446bf-d9f4-4bbd-8dec-644cda2d2156,1d3ea32c,2024-12-30 08:11:24,19.35,Ellis-Dillon,Lake Amandamouth,31a093,0,0
d8867545-5025-4c18-95fb-f5dccabaef3c,7c115895,2024-08-28 14:27:13,472.9,Moran Ltd,East Heidi,6aa5db,0,0
4398018f-8c9d-4a84-a24c-ee91b4992393,2b998363,2024-07-24 14:43:34,93.47,Banks Inc,Port Michael,e3f4a4,0,0
e24c724b-e453-44c2-b037-f0b710ccf85f,ec0389c1,2025-03-21 18:21:59,0.0,"Lewis, Watson and Cordova",Jeremychester,9071bc,0,0
f97f4994-1f38-4f55-833a-c4d6d4085391,0bb9c606,2024-11-01 10:40:54,289.98,"Roberson, Thomas and Brooks",North Trevorhaven,e1fbd6,0,0
f0fbdb65-a6a5-490a-81ad-e98a0c3838a5,e6af993c,2025-04-13 21:24:33,66.06,Chandler-Price,Angelachester,133744,0,0
a9e27ba9-952e-4abb-94dd-5061555736f8,9b62d6d2,2024-06-22 19:27:59,15.31,Reynolds Group,Katherineville,c5d405,0,0
4a9ff50e-8800-41b6-b3f6-21a826330c43,dc2f952c,2024-05-09 14:08:39,12.9,Alexander-Kennedy,Erikachester,190435,0,0
6fd1134e-b25a-4809-b730-e52e2922ecb0,198640a1,2025-03-03 06:43:36,83.19,Bradshaw-Newton,Ashleyfort,da8d5e,0,0
f80443ee-c3b8-4179-a899-4c8408403234,deef7995,2024-04-29 15:31:07,3.77,Robinson-Brown,East Sue,162f14,0,0
722dce13-47a4-4c42-8665-34972fe922aa,e70dc8b8,2024-05-09 14:00:15,363.92,"Diaz, Fry and Reynolds",Stephensside,81885c,0,0
326684ff-3ffe-4652-aac0-32fa130e8618,0394fc90,2025-01-09 13:56:23,27.45,"Horton, Cooke and Hoover",Jenkinsfurt,eb8c4a,0,0
9b72a9fe-669e-498d-a3e7-3896c784ef4b,50029c14,2024-05-08 11:53:52,279.23,Adams PLC,West Steven,0e3f1c,1,0
253741e4-0966-4d08-9959-5d27a73d2746,c7d012b0,2024-08-05 18:53:06,16.8,Arnold-Ortiz,North Lori,eba863,0,0
da4bdf2d-56a0-48b4-9179-2ee0bc731d47,53d2f38a,2024-12-27 13:13:51,24.59,Flores PLC,South Elizabeth,830a3b,0,0
b86d066b-1ba8-47c6-897a-24ad41b455b8,f330f931,2025-04-17 08:59:30,110.99,Gilbert PLC,Toddhaven,1375c9,1,0
3e42df5b-90a3-4bbf-b580-e05067f1698c,592cfe25,2024-05-22 07:03:28,42.17,Hernandez-Valencia,Joystad,400d1d,0,0
bca83a82-7899-4035-bddf-8484f0c44ecb,2b36b6f5,2024-05-16 03:26:53,158.19,Castro Inc,Lake Alexander,0720d1,0,0
3737cc38-166c-4d33-8f9f-dc15dfd23d15,1a06cff0,2024-10-23 13:57:04,233.0,Parks-Gentry,Port Jademouth,455a16,0,0
56f401e5-c1e9-44fa-be47-27fdc51c91f4,161fe564,2024-07-26 19:07:57,21.6,Trevino Group,North Jennifer,45295a,0,0
bd22f7fc-a8eb-4ba6-b19a-ed6a8d41cb4c,80dac46f,2024-11-02 11:50:17,73.57,Morales Ltd,Loweryport,11419b,0,0
f692641a-9aad-40ce-8ab2-4f241744ee3f,0a813e88,2024-10-03 22:32:24,95.28,Bird LLC,Jenniferton,f8f103,0,0
3fe604f4-2867-4d3b-9c5f-3cba150d28eb,318c6ee8,2024-08-13 22:48:44,112.3,Allen Group,East Michaelside,f87707,0,0
81ee30e4-8a2b-466e-bc9d-c0d0c2d94cc9,6d566dcc,2024-07-05 19:18:55,177.21,"Vaughan, Patterson and Manning",Ellischester,4c5f57,0,0
dbc21e42-fd0d-4cb1-8916-7a93ada63c4b,e0ad8c81,2024-05-18 17:36:08,83.24,Reynolds Group,Smithport,3e62d5,0,0
6ef7ffc3-7ce2-4b5b-b8d8-f272f429c05d,9170d854,2024-07-03 18:37:34,446.46,Smith and Sons,Danielland,8bb785,0,0
721df83c-b464-49f4-b163-b27430c041a9,f02a1b37,2024-04-21 14:15:07,153.64,Mitchell-Caldwell,North Scottfurt,ad39dc,0,0
